rsn,eqid,ssn,eqLat,eqLon,staLat,staLon,eqX,eqY,staX,staY,UTMzone,nerg_mu,res_tot,res_between,res_within
151,8,52,23.5158,120.4348,23.37,120.3667,238.06380116215,2602.9611922587,230.798640073427,2586.43607411205,51N,-4.872262826715122,4.300701096618493,0.2689031476518221,4.031797948966671
152,8,53,23.5158,120.4348,23.28,120.4156,238.06380116215,2602.9611922587,235.632334640933,2576.77405879453,51N,-9.797856575800607,9.98473327899779,0.2689031476518221,9.71583013134597
153,8,57,23.5158,120.4348,23.31,120.3175,238.06380116215,2602.9611922587,225.6468738684,2579.89982667327,51N,-6.140471721172506,6.055268219409936,0.2689031476518221,5.786365071758114
154,8,61,23.5158,120.4348,23.17,120.3272,238.06380116215,2602.9611922587,226.361903456138,2564.99918875336,51N,-23.929342581074486,23.407052852650786,0.2689031476518221,23.138149704998963
155,8,76,23.5158,120.4348,23.5,120.4325,238.06380116215,2602.9611922587,237.790266691436,2600.80881506862,51N,-8.946401846046992,8.410583137553163,0.2689031476518221,8.141679989901341
156,8,84,23.5158,120.4348,23.26,120.5,238.06380116215,2602.9611922587,244.242831147198,2575.06054774482,51N,-21.54143441360611,20.842115331169236,0.2689031476518221,20.573212183517413
157,8,85,23.5158,120.4348,23.72,120.3067,238.06380116215,2602.9611922587,225.405447174995,2626.12024024444,51N,-13.087451378028614,13.347976837731478,0.2689031476518221,13.079073690079657
158,8,86,23.5158,120.4348,23.72,120.5858,238.06380116215,2602.9611922587,253.878640022898,2625.55392305049,51N,-11.228115904759164,11.277956928818636,0.2689031476518221,11.009053781166815
159,8,87,23.5158,120.4348,23.73,120.464,238.06380116215,2602.9611922587,241.461700549783,2626.2870021331,51N,-8.33046574463805,8.55686885905459,0.2689031476518221,8.28796571140277
160,8,90,23.5158,120.4348,23.38,120.5298,238.06380116215,2602.9611922587,247.517869234475,2587.98738958685,51N,-11.91631455873779,12.691087816621057,0.2689031476518221,12.422184668969235
161,8,91,23.5158,120.4348,23.34,120.438,238.06380116215,2602.9611922587,238.053065152879,2583.97839671539,51N,-4.415773236087395,5.205927204052394,0.2689031476518221,4.937024056400571
162,8,93,23.5158,120.4348,23.27,120.2234,238.06380116215,2602.9611922587,215.933184359596,2575.67555961772,51N,-19.339875434913004,20.157424892044336,0.2689031476518221,19.888521744392513
163,8,335,23.5158,120.4348,23.28,120.7205,238.06380116215,2602.9611922587,266.829290378218,2575.96234802375,51N,-28.14068501975467,27.94386588260131,0.2689031476518221,27.67496273494949
164,8,613,23.5158,120.4348,23.65,120.6558,238.06380116215,2602.9611922587,260.879370067451,2617.01587469154,51N,-15.90595380586816,16.28582413239072,0.2689031476518221,16.016920984738896
165,9,138,24.3585,122.0447,24.27,121.7402,403.103490933619,2694.25159544997,372.11954936513,2684.18904705628,51N,-8.706107798933568,8.753283393521277,0.31880197939537813,8.4344814141259
166,9,140,24.3585,122.0447,24.43,121.749,403.103490933619,2694.25159544997,373.174958808071,2701.9461237268,51N,-10.30647737722589,12.14158176388395,0.31880197939537813,11.822779784488572
167,9,212,24.3585,122.0447,24.76,121.7563,403.103490933619,2694.25159544997,374.256679854709,2739.36946581363,51N,-21.070663790024977,21.067972191041328,0.31880197939537813,20.74917021164595
168,9,215,24.3585,122.0447,24.8,121.79,403.103490933619,2694.25159544997,377.692320410778,2742.88265377003,51N,-27.100783019111837,27.122896882439523,0.31880197939537813,26.804094903044145
169,9,216,24.3585,122.0447,24.74,121.7907,403.103490933619,2694.25159544997,377.708456161092,2737.08659666811,51N,-20.079919378079232,19.542242771250542,0.31880197939537813,19.223440791855165
170,9,218,24.3585,122.0447,24.64,121.8327,403.103490933619,2694.25159544997,381.858143361937,2725.55131101045,51N,-11.64516496675916,12.166601986178328,0.31880197939537813,11.84780000678295
171,9,219,24.3585,122.0447,24.59,121.8535,403.103490933619,2694.25159544997,383.923260684938,2720.31043986602,51N,-7.49247833470821,8.56678410718218,0.31880197939537813,8.247982127786802
172,9,220,24.3585,122.0447,24.71,121.7707,403.103490933619,2694.25159544997,375.649677906821,2733.08101958673,51N,-14.16445010562296,14.338023646354129,0.31880197939537813,14.019221666958751
173,9,221,24.3585,122.0447,24.62,121.79,403.103490933619,2694.25159544997,377.518497813316,2723.18079934553,51N,-14.390703781881383,14.88267628970431,0.31880197939537813,14.563874310308933
174,9,224,24.3585,122.0447,24.73,121.7377,403.103490933619,2694.25159544997,372.338674657115,2736.08294334918,51N,-24.39518169972994,24.804006772999013,0.31880197939537813,24.485204793603636
175,9,225,24.3585,122.0447,24.69,121.7272,403.103490933619,2694.25159544997,371.234162908954,2731.51543009726,51N,-18.061366450059417,18.482457198723438,0.31880197939537813,18.16365521932806
176,9,229,24.3585,122.0447,24.68,121.6882,403.103490933619,2694.25159544997,367.274700776139,2730.13141538456,51N,-17.44083008746987,17.21132249456651,0.31880197939537813,16.89252051517113
177,9,230,24.3585,122.0447,24.64,121.6955,403.103490933619,2694.25159544997,367.976578917607,2725.89767206948,51N,-15.955703264899503,16.03857380179017,0.31880197939537813,15.719771822394794
178,9,239,24.3585,122.0447,24.75,121.7547,403.103490933619,2694.25159544997,374.077732852971,2738.22666437027,51N,-23.34405270714688,23.4559129793265,0.31880197939537813,23.13711099993112
179,9,241,24.3585,122.0447,24.72,121.7637,403.103490933619,2694.25159544997,374.959191732473,2735.04381815075,51N,-18.874144031453742,18.70237076684207,0.31880197939537813,18.38356878744669
180,9,242,24.3585,122.0447,24.6,121.8407,403.103490933619,2694.25159544997,382.628193683993,2720.83809781521,51N,-7.296146833593559,8.36276200404215,0.31880197939537813,8.043960024646772
181,9,243,24.3585,122.0447,24.62,121.8347,403.103490933619,2694.25159544997,382.043989137372,2723.59321854562,51N,-9.01178961392734,9.574274101951257,0.31880197939537813,9.25547212255588
182,9,245,24.3585,122.0447,24.8,121.8142,403.103490933619,2694.25159544997,380.141263745551,2743.54413267927,51N,-28.575823843708125,28.360832760665758,0.31880197939537813,28.04203078127038
183,9,248,24.3585,122.0447,24.74,121.7228,403.103490933619,2694.25159544997,370.848215225798,2737.14891254436,51N,-24.12773362504472,24.304919424913038,0.31880197939537813,23.98611744551766
184,9,249,24.3585,122.0447,24.72,121.744,403.103490933619,2694.25159544997,372.964851828356,2734.50820806181,51N,-21.00854899182837,20.99838286116235,0.31880197939537813,20.679580881766974
185,9,250,24.3585,122.0447,24.76,121.7298,403.103490933619,2694.25159544997,371.576890843666,2739.37563591916,51N,-24.707466465373848,24.389873536297078,0.31880197939537813,24.0710715569017
186,9,253,24.3585,122.0447,24.69,121.7987,403.103490933619,2694.25159544997,378.463144661186,2730.87801474984,51N,-14.170757222022427,14.1216880497625,0.31880197939537813,13.802886070367123
187,9,254,24.3585,122.0447,24.63,121.7437,403.103490933619,2694.25159544997,372.836680240436,2724.19112861273,51N,-15.043525814152982,15.58708600359783,0.31880197939537813,15.268284024202453
188,9,255,24.3585,122.0447,24.65,121.7625,403.103490933619,2694.25159544997,374.769907603007,2727.14536591992,51N,-11.994662631173814,12.165019601921212,0.31880197939537813,11.846217622525835
189,9,256,24.3585,122.0447,24.66,121.7423,403.103490933619,2694.25159544997,372.740572458852,2728.43742879777,51N,-17.22705288610011,17.3162771119355,0.31880197939537813,16.99747513254012
190,9,257,24.3585,122.0447,24.64,121.7942,403.103490933619,2694.25159544997,377.96536618931,2726.0463756531,51N,-10.577158365720871,11.029375060832193,0.31880197939537813,10.710573081436815
191,9,261,24.3585,122.0447,24.72,121.6828,403.103490933619,2694.25159544997,366.775644832574,2734.36328836092,51N,-23.379911625227663,23.240692172903064,0.31880197939537813,22.921890193507686
192,9,262,24.3585,122.0447,24.61,121.86,403.103490933619,2694.25159544997,384.595778300419,2722.03985497841,51N,-10.395785410693543,10.742584073139682,0.31880197939537813,10.423782093744304
193,10,138,23.923,122.476,24.27,121.7402,446.67123135453,2645.80049879096,372.11954936513,2684.18904705628,51N,-81.26725287393765,80.81321809828277,0.12421112632619533,80.68900697195657
194,10,140,23.923,122.476,24.43,121.749,446.67123135453,2645.80049879096,373.174958808071,2701.9461237268,51N,-82.35028931882474,82.61317529784391,0.12421112632619533,82.48896417151771
195,10,146,23.923,122.476,23.97,121.6135,446.67123135453,2645.80049879096,358.941080692617,2652.15230054574,51N,-124.75943455500624,123.85291237700542,0.12421112632619533,123.72870125067922
196,10,147,23.923,122.476,23.79,121.563,446.67123135453,2645.80049879096,353.593444792249,2631.60690094759,51N,-71.77953741717046,70.84228223358838,0.12421112632619533,70.71807110726218
197,10,148,23.923,122.476,23.6,121.5202,446.67123135453,2645.80049879096,349.009412453359,2610.51985415078,51N,-71.49143360339873,70.78719806124134,0.12421112632619533,70.66298693491514
198,10,149,23.923,122.476,23.48,121.5055,446.67123135453,2645.80049879096,347.371573150171,2596.98905867739,51N,-79.57293280967278,78.9174719030358,0.12421112632619533,78.7932607767096
199,10,151,23.923,122.476,23.66,121.4248,446.67123135453,2645.80049879096,339.35700532632,2617.54478306647,51N,-90.30536638146816,89.66316858412316,0.12421112632619533,89.53895745779695
200,10,152,23.923,122.476,23.67,121.4245,446.67123135453,2645.80049879096,339.335434198821,2618.67099146435,51N,-92.35186527994846,91.17334320462177,0.12421112632619533,91.04913207829557
201,10,157,23.923,122.476,24.0,121.5948,446.67123135453,2645.80049879096,357.064179115902,2654.42274140383,51N,-126.02018060352754,125.14274124694043,0.12421112632619533,125.01853012061423
202,10,158,23.923,122.476,23.99,121.6313,446.67123135453,2645.80049879096,360.773914173232,2654.01706401668,51N,-123.95564492360059,122.8799552488988,0.12421112632619533,122.7557441225726
203,10,159,23.923,122.476,23.98,121.5985,446.67123135453,2645.80049879096,357.415365784738,2652.22276041727,51N,-121.69627323237088,120.77672910178134,0.12421112632619533,120.65251797545514
204,10,162,23.923,122.476,23.96,121.5685,446.67123135453,2645.80049879096,354.348961919757,2650.88767862684,51N,-123.988688303462,122.5189535622857,0.12421112632619533,122.3947424359595
205,10,164,23.923,122.476,23.9,121.5325,446.67123135453,2645.80049879096,350.618203895656,2644.44718490029,51N,-129.45785674023344,128.09120046150184,0.12421112632619533,127.96698933517564
206,10,166,23.923,122.476,23.81,121.4417,446.67123135453,2645.80049879096,341.257555348085,2634.28428630364,51N,-91.76549580935281,90.50085033719458,0.12421112632619533,90.37663921086838
207,10,216,23.923,122.476,24.74,121.7907,446.67123135453,2645.80049879096,377.708456161092,2737.08659666811,51N,-123.8508924209817,123.44678456897637,0.12421112632619533,123.32257344265017
208,10,218,23.923,122.476,24.64,121.8327,446.67123135453,2645.80049879096,381.858143361937,2725.55131101045,51N,-109.85043067259868,110.10860242129768,0.12421112632619533,109.98439129497147
209,10,219,23.923,122.476,24.59,121.8535,446.67123135453,2645.80049879096,383.923260684938,2720.31043986602,51N,-102.86560025584048,103.34200530486842,0.12421112632619533,103.21779417854222
210,10,220,23.923,122.476,24.71,121.7707,446.67123135453,2645.80049879096,375.649677906821,2733.08101958673,51N,-112.5412467081792,112.32392600026678,0.12421112632619533,112.19971487394058
211,10,222,23.923,122.476,24.83,121.7397,446.67123135453,2645.80049879096,372.640023758085,2746.78708101799,51N,-137.392930096027,136.5177905064237,0.12421112632619533,136.3935793800975
212,10,223,23.923,122.476,24.78,121.744,446.67123135453,2645.80049879096,373.025842110713,2741.15274416376,51N,-130.30344516810163,130.20872768201454,0.12421112632619533,130.08451655568834
213,10,224,23.923,122.476,24.73,121.7377,446.67123135453,2645.80049879096,372.338674657115,2736.08294334918,51N,-121.81244257743282,121.89349020032283,0.12421112632619533,121.76927907399663
214,10,225,23.923,122.476,24.69,121.7272,446.67123135453,2645.80049879096,371.234162908954,2731.51543009726,51N,-110.36470808506164,110.01202504807812,0.12421112632619533,109.88781392175191
215,10,226,23.923,122.476,24.78,121.6992,446.67123135453,2645.80049879096,368.492079476354,2741.10285588708,51N,-125.72765198519878,125.22675929410983,0.12421112632619533,125.10254816778362
216,10,227,23.923,122.476,24.75,121.6907,446.67123135453,2645.80049879096,367.599805749976,2737.67799877943,51N,-116.16204433657876,116.03892502659578,0.12421112632619533,115.91471390026958
217,10,228,23.923,122.476,24.72,121.6887,446.67123135453,2645.80049879096,367.365369537244,2734.3207131128,51N,-112.63166525143525,112.42882988053198,0.12421112632619533,112.30461875420578
218,10,229,23.923,122.476,24.68,121.6882,446.67123135453,2645.80049879096,367.274700776139,2730.13141538456,51N,-104.65913614942741,104.2939534552308,0.12421112632619533,104.1697423289046
219,10,230,23.923,122.476,24.64,121.6955,446.67123135453,2645.80049879096,367.976578917607,2725.89767206948,51N,-100.04920141749105,99.75538169373442,0.12421112632619533,99.63117056740822
220,10,232,23.923,122.476,24.71,121.653,446.67123135453,2645.80049879096,363.750725991646,2733.67279381163,51N,-105.68192084394535,105.13136872815292,0.12421112632619533,105.00715760182672
221,10,233,23.923,122.476,24.67,121.6507,446.67123135453,2645.80049879096,363.466375460772,2728.76546073495,51N,-97.23721181108392,96.82576562415898,0.12421112632619533,96.70155449783277
222,10,234,23.923,122.476,24.68,121.6095,446.67123135453,2645.80049879096,359.31326167792,2730.08060862095,51N,-99.72558733220451,99.6942961711579,0.12421112632619533,99.5700850448317
223,10,235,23.923,122.476,24.66,121.6189,446.67123135453,2645.80049879096,360.240295919402,2728.05096145611,51N,-100.67085970656171,99.44810533111752,0.12421112632619533,99.32389420479132
224,10,236,23.923,122.476,24.64,121.5737,446.67123135453,2645.80049879096,355.64028770416,2725.59570160212,51N,-110.15127016620116,110.07149217899592,0.12421112632619533,109.94728105266972
225,10,241,23.923,122.476,24.72,121.7637,446.67123135453,2645.80049879096,374.959191732473,2735.04381815075,51N,-118.38162173049813,118.2578456348651,0.12421112632619533,118.1336345085389
226,10,242,23.923,122.476,24.6,121.8407,446.67123135453,2645.80049879096,382.628193683993,2720.83809781521,51N,-101.740057644919,101.9679535227081,0.12421112632619533,101.8437423963819
227,10,245,23.923,122.476,24.8,121.8142,446.67123135453,2645.80049879096,380.141263745551,2743.54413267927,51N,-135.45223995283683,135.3590711003119,0.12421112632619533,135.2348599739857
228,10,247,23.923,122.476,24.79,121.7595,446.67123135453,2645.80049879096,374.60066806838,2741.98745654795,51N,-130.29911673811762,129.7427923389948,0.12421112632619533,129.6185812126686
229,10,248,23.923,122.476,24.74,121.7228,446.67123135453,2645.80049879096,370.848215225798,2737.14891254436,51N,-120.90378626297385,121.04828271445702,0.12421112632619533,120.92407158813081
230,10,249,23.923,122.476,24.72,121.744,446.67123135453,2645.80049879096,372.964851828356,2734.50820806181,51N,-117.70558439791814,117.30661847832587,0.12421112632619533,117.18240735199967
231,10,251,23.923,122.476,24.77,121.7988,446.67123135453,2645.80049879096,378.562411791493,2740.27235289086,51N,-128.20102253614405,128.07146320563666,0.12421112632619533,127.94725207931046
232,10,253,23.923,122.476,24.69,121.7987,446.67123135453,2645.80049879096,378.463144661186,2730.87801474984,51N,-113.69938507550168,113.61316180337252,0.12421112632619533,113.48895067704632
233,10,256,23.923,122.476,24.66,121.7423,446.67123135453,2645.80049879096,372.740572458852,2728.43742879777,51N,-108.28963345780049,108.0198284229496,0.12421112632619533,107.8956172966234
234,10,257,23.923,122.476,24.64,121.7942,446.67123135453,2645.80049879096,377.96536618931,2726.0463756531,51N,-104.90796927460136,105.13416712255241,0.12421112632619533,105.00995599622621
235,10,259,23.923,122.476,24.76,121.7563,446.67123135453,2645.80049879096,374.256679854704,2739.36946581363,51N,-123.14928327298328,122.9738074663607,0.12421112632619533,122.8495963400345
236,10,261,23.923,122.476,24.72,121.6828,446.67123135453,2645.80049879096,366.775644832574,2734.36328836092,51N,-113.77284740314836,113.34209131785815,0.12421112632619533,113.21788019153195
237,10,262,23.923,122.476,24.61,121.86,446.67123135453,2645.80049879096,384.595778300419,2722.03985497841,51N,-108.27066988061664,107.94393314060639,0.12421112632619533,107.81972201428019
238,10,691,23.923,122.476,23.32,121.4512,446.67123135453,2645.80049879096,341.632141756212,2579.38584726856,51N,-116.19709639599877,116.47742489588254,0.12421112632619533,116.35321376955633
239,11,6,23.7093,120.777,23.71,120.5385,273.352545216285,2623.81115384757,249.037014077006,2624.82422562571,51N,-16.93759181226522,17.145581343909974,0.5932740757533159,16.552307268156657
240,11,27,23.7093,120.777,23.76,120.6157,273.352545216285,2623.81115384757,256.982901424657,2629.17668618989,51N,-18.949667979534432,19.418838084598725,0.5932740757533159,18.825564008845408
